iterID,A,B,C,D,E,F,ParetoGPApproximation_Stress,ParetoGPApproximation_Modulus,ParetoGPApproximation_Toughness,ParetoFamily
19,0.152143046,0.000480927908,1.78e-05,0,0.0018945585,0.84544588,321.934474,2.36010688,48811.8489,5
19,0.396734043,0.211969513,1.45e-05,2.38e-05,0.0932372204,0.298006338,488.011323,1.5626053,81686.2587,1
19,0.0954162158,0.000505471191,0,0.0755576195,0.00349513258,0.825025561,311.328563,2.37173901,51025.625,5
19,0.168039874,0.00304158837,2.5e-05,0,0.00209251346,0.826776058,326.620168,2.31434211,52335.7631,5
19,0.0645185073,0.000549776332,2.59e-05,2.24e-05,0.00213288502,0.932724549,300.099571,2.58730482,53068.5091,2
19,0.10986783,0.000537609334,2.97e-05,0.0461550805,0.00762972547,0.835750324,313.706146,2.36874946,49368.5889,5
19,0.191441145,0.00120253402,0,0.00355289815,0.00249803334,0.801305389,334.18078,2.25582965,57901.2115,5
19,0.281587953,0.0003323912,1.67e-05,7.24e-05,0.0035563055,0.714417465,362.350282,2.08659486,75635.1613,5
19,0.368250222,0.00320069796,3.44e-06,0.0834841011,0.00551288555,0.53954521,404.051399,1.92324871,84570.7487,4
19,0.130404381,0.000470834581,0,0.0586002151,0.00473895757,0.805785612,320.605412,2.31025744,55536.7949,5
19,0.382116048,0.403312479,0.0448765092,0.000177869166,0.0559920127,0.0686485727,550.625712,1.05479358,81322.371,3
19,0.347797385,0.166162407,0,0.00955306319,0.0947414504,0.381745695,457.101708,1.71546201,79493.7274,1
19,0.372812132,0.356214647,1.3e-05,0.000687317671,0.13739136,0.132868584,544.778195,1.23398572,69544.7352,3
19,0.0939763311,0.000576837818,2.12e-05,0.049272771,0.00237538353,0.853756315,308.889524,2.4230235,46436.3574,5
19,0.0615646054,0.000531472332,2.97e-05,0.00110852753,0.0024356906,0.93430031,299.560509,2.59173981,53469.6532,2
19,0.199981674,0.00120204524,2.1e-06,0.0023863663,0.00229064292,0.794135073,336.685881,2.23895492,59518.1509,5
19,0.494153843,0,0.0115179387,0.000479191458,0.114229149,0.368101939,449.957608,1.64617171,85081.5957,1
19,0.208107616,0.000376009211,1.89e-05,0.000701541964,0.00284671948,0.787930224,339.110989,2.22297685,60933.3356,5
19,0.404498363,0.420825879,0,0.000745734511,0.0826858418,0.0912441817,553.982582,1.18731842,72100.4334,3
19,0.364819745,0.466354084,0.00680620441,0,0.0603955463,0.0948182155,544.615977,1.2068353,73848.9764,3
19,0.391844389,0.398874601,0.0412802301,0,0.0614560746,0.0652644752,554.158238,1.04478967,80994.3086,3
19,0.213053475,0.00116943471,0,0.00409806314,0.00242927589,0.779249752,340.981775,2.20824285,62710.2754,5
19,0.0897371106,0.000531334871,0,0.0759063581,0.00499170356,0.828833493,309.913301,2.37973644,50208.3467,5
19,0.0550843402,0.000383227811,5.23e-06,0.000106378875,0.00497515357,0.93944044,298.454453,2.60045977,54833.3145,2
19,0.318569669,0.00105912019,3.89e-05,0.0798012207,0.00436139341,0.596130818,386.774202,1.98791953,88198.4204,4
19,0.312434187,0.223272213,9.87e-06,0.00188278674,0.0982088428,0.364182226,460.824436,1.69874629,78072.815,1
19,0.111729287,0.00294921383,4.56e-05,0.0842939869,0.0141289246,0.786807445,318.687216,2.28044374,59198.4275,5
19,0.415275223,0.127925371,0.000866592231,0.0035986209,0.15828444,0.29318316,490.238008,1.50373388,82880.2095,1
19,0.0427818838,0.000503747103,3.9e-05,0.000132819515,0.00277067853,0.953732872,296.339929,2.63877325,58811.9376,2
19,0.246734253,0.000297789104,2.68e-06,9.34e-06,0.00386596819,0.749087291,351.376691,2.1442304,68990.5854,5
19,0.472124506,0,0.000895035096,0.00964892686,0.1831179,0.333318597,468.07733,1.54236743,86212.1895,1
19,0.465757122,0.000707916325,2.6e-05,0,0.0261442844,0.50733869,419.975634,1.84289209,82518.673,4
19,0.378151841,0.316549308,0,0.0035879165,0.100134687,0.201576247,521.229425,1.37116227,73422.1222,3
19,0.328633243,0.315215057,1.32e-06,0.00646947177,0.12395335,0.225726247,511.577813,1.42218274,75106.7387,1
19,0.222551778,0.000481234258,5.95e-05,0.0610095074,0.00929901082,0.706539484,352.469221,2.11741895,76063.9701,5
19,0.159065617,0.000476244181,4.56e-05,0.0180893066,0.00479340528,0.817484195,325.812145,2.30319136,53928.0784,5
19,0.380737431,0.372714396,0,0.00422451763,0.117901503,0.124422152,546.33539,1.22637559,69946.748,3
19,0.104835866,0.000534797747,3.16e-05,0,0.00315368489,0.89141252,309.131572,2.47871675,45910.4993,2
19,0.363501862,0.304285872,0,0.000867489909,0.0907139739,0.240630802,506.492884,1.46056788,76913.8345,1
19,0.161918626,0.000580255954,8.38e-07,0.0675715996,0.00774840716,0.762179435,332.33229,2.22103557,64900.4409,5
19,0.0957784854,0.000463198546,2.88e-05,0,0.00288121969,0.900819419,306.901496,2.503769,46805.8063,2
19,0.399063355,0.133666195,0.00258084522,0.00437396205,0.0127585623,0.444976235,429.698003,1.82396005,78078.2883,1
19,0.409201609,0.137474311,0.00238408551,0.00131964236,0.0820418732,0.365194393,462.479336,1.68581278,81895.182,1
19,0.362291534,0.192724261,2.5e-06,2.2e-05,0.169871814,0.275085412,499.356027,1.47764219,80210.2367,1
19,0.218158938,0.000415937838,5.38e-06,0.0031665879,0.00387703388,0.774370735,342.716449,2.19561614,63767.5584,5
19,0.333428224,0.00115995864,9.29e-06,0.0849237688,0.00535707213,0.575112392,392.818053,1.96530269,87393.0766,4
19,0.435880218,0.412597363,0.0368577692,0.000910433898,0.0768964468,0,576.085461,0.958092647,81609.5023,3
19,0.107935186,0.000685747339,0,0.109490644,0.00330278101,0.778585642,318.280578,2.29321987,60956.3755,5
19,0.405844899,0.0287863931,0.000919525123,0.00991294162,0.211177828,0.342438889,471.981581,1.55050319,84902.0155,1
19,0.425492988,0.0311653185,2.67e-06,0.00164061736,0.206803778,0.334891949,474.158157,1.53773532,85462.5012,1
19,0.0507135231,0.000557101015,0,0.000892771908,0.00229751098,0.945539093,297.647328,2.62001548,56507.7093,2
19,0.38039346,0.328480196,0,0.00330845498,0.0983782157,0.189439673,525.186186,1.34840737,72499.5562,3
19,0.194946421,0.000470818306,0,0.000443759315,0.00390776658,0.800231234,335.178161,2.24891452,58211.0847,5
19,0.437521643,0.363407608,0,0.000339156584,0.0434783707,0.155253222,531.744629,1.28741438,71671.0098,3
19,0.0182213033,0.000381885596,5.21e-06,0,0.00234733872,0.979039049,293.219433,2.69975038,65663.6025,2
19,0.319312819,0.156660181,0.00243214067,0.0443671661,0.0793787997,0.395416753,443.039425,1.75188899,77812.434,1
19,0.293465745,0.000548076434,3.16e-05,0.00683959487,0.113939988,0.58514341,401.588094,1.87425592,88060.2319,4
19,0.371734497,0.366966369,0,0.00298965039,0.0871243246,0.17118516,529.110517,1.32479638,71419.2317,3
19,0.344469628,0.382973754,0,0.000441496194,0.0724725248,0.199642597,515.102486,1.39692634,73243.221,3
19,0.329022806,0.000359749662,0,0,0.00174850684,0.668868938,376.874864,2.02413021,83625.014,4
19,0.361711078,0.0739819446,1.61e-05,3.25e-05,0.0721058152,0.492136508,423.82381,1.83581154,80022.0045,4
19,0.0112821921,0.000601303898,3.83e-05,0.000130582907,0.00272402182,0.985185214,292.483482,2.71355133,67136.4211,2
19,0.34619364,0.00101618535,3.73e-05,0.0765662214,0.00418459029,0.571964737,395.200874,1.95738573,87212.3637,4
19,0.333848117,0.0132626182,3.23e-05,0.00668117088,0.136549492,0.509594037,426.130017,1.80454596,82024.7795,4
19,0.420562735,0.158935398,4.16e-06,0.00574420322,0.135233242,0.279516095,494.748584,1.49006552,81583.3208,1
19,0.101922481,0.000541450203,4.55e-05,0.0841600309,0.00474098383,0.808544056,314.109007,2.338046,54469.3471,5
19,0.30007442,0.00155590191,2.8e-06,0.101082064,0.00449226052,0.592789745,384.19145,1.99646247,88056.649,4
19,0.411142167,0.451794841,0.00239352265,0.00019138038,0.0744826574,0.0576019084,561.552477,1.13779583,74921.96,3
19,0.362625746,0.373415096,0.052825122,0,0.0568734823,0.101435432,535.662056,1.10505678,78630.7188,3
19,0.387667345,0.165628714,0.0025071443,0.00424905527,0.00517150206,0.432269095,431.407908,1.81708828,77580.6357,1
19,0.101319822,0.000723389323,2.66e-05,0,0.00297887384,0.894924791,308.240709,2.48829716,46181.6668,2
19,0.273763782,0.00124391404,3.92e-07,0.00725079136,0.00258399238,0.715156737,360.696455,2.09459094,75336.6985,5
19,0.445338968,0.414259944,0.0470828669,0.000404650057,0.00947358558,0.0363571188,557.708694,0.999161656,84712.945,3
19,0.353730254,0.406727551,0,0.00229713768,0.0861270474,0.151118011,532.859476,1.29919032,70657.2337,3
19,0.205718509,0.018837895,1.49e-05,0.0149351097,0.00295012909,0.757528626,340.504198,2.18125823,66173.9096,5
19,0.21943536,0.000628312652,2.31e-05,0,0.00258735381,0.777302831,342.537794,2.20029889,63231.1695,5
19,0.127774545,0.000473484074,4.37e-05,0.102092638,0.00230129513,0.76727057,323.7739,2.26440411,63486.2736,5
19,0.225922764,0.00787734256,3.73e-05,0.138487778,0.0028515695,0.624785976,364.426197,2.06358772,86713.3177,4
19,0.0864713823,0.00397945788,4.38e-05,0.0614024182,0.00553847161,0.84252067,307.907265,2.40269442,47735.2136,5
19,0.433870072,0.41069459,0.0518041913,0.000577470827,0.0512494842,0,571.528188,0.977961103,84441.1979,3
19,0.3633453,0.00159829996,4.79e-05,0.00575854324,0.00342879661,0.62577317,388.846487,1.97592049,87842.9442,4
19,0.430862496,0.105514927,6.62e-05,0.00519750835,0.0134939173,0.444798744,433.082576,1.80974233,79651.805,1
19,0.427065473,0.0259478844,3.42e-06,0.00608663258,0.00547076031,0.535422419,411.60939,1.88802315,83859.3315,4
19,0.365640307,0.226038716,0.000209771181,0.00402923214,0.0933284089,0.310543793,482.29214,1.59545506,80893.4723,1
19,0.243545751,0.000337651665,0.000126009492,0.0441230924,0.0144792233,0.697262262,358.381742,2.08661193,77936.9617,5
19,0.37019421,0.0402039961,5.23e-05,0.000373375871,0.0553449402,0.533778807,412.551319,1.87144645,83627.9266,4
19,0.408962757,0.287514624,1.68e-05,0.00100243439,0.0871938004,0.215292809,516.350767,1.39342372,74619.6797,1
19,0.318708617,0.000595220006,3.43e-05,0.00742791233,0.123740698,0.549458932,413.829558,1.8407044,85813.248,4
19,0.0518073638,0.000569117134,0,0.000912028117,0.00234706602,0.944364425,297.832429,2.61705301,56181.2291,2
19,0.338334547,0.3676461,0,0.00047091623,0.087250883,0.206297554,514.690247,1.40517173,73606.9461,3
19,0.418097946,0.433898965,0.0113804746,0.000400269597,0.0888783285,0.0359635419,568.847005,1.08036966,77152.7077,3
19,0.0865365501,0.000559618925,3.99e-05,0.00396716372,0.00313190301,0.905724968,304.87398,2.51961129,47427.3434,2
19,0.397376131,0.00316555681,8.71e-06,0.0001507437,0.00913801982,0.590152136,399.593502,1.93144648,88207.3605,4
19,0.44977992,0.304209513,0.0754275774,0.0199945739,0.0729832604,0.0021775787,557.371255,1.02881318,84252.5183,3
19,0.442472188,0.0290214213,5.71e-05,0.0514822042,0.0307389488,0.446171058,431.653973,1.79996774,80656.9702,4
19,0.369496491,0.476680607,0.00942440111,0.000483104632,0.134490996,0,573.374437,1.04764817,75712.4361,3
19,0.376841086,0.394966658,0.0412801489,0.000832771548,0.0470254745,0.0977737121,539.979096,1.08967245,78108.6671,3
19,0.33589102,0.00113029438,3.56e-07,0.00522886901,0.0079150976,0.649834007,381.367067,2.00078594,85842.7791,4
19,0.418308571,0.0475232833,3e-06,0.00161291566,0.203311912,0.329237323,476.859265,1.53303195,85180.12,1
19,0.378503921,0.33206633,0.0551381582,0.000364278789,0.0729122018,0.105876952,536.711441,1.09387468,77654.6514,3
19,0.461501981,0.0808769024,6.45e-05,0.0402759564,0.0845116306,0.332704453,466.455885,1.60120828,84659.6186,1
19,0.299509337,0.24145143,6.02e-05,0.00355432716,0.198484984,0.256879426,502.372868,1.43660069,78010.171,1
19,0.391279313,0.304583742,0,0.000868339108,0.0624022459,0.240866359,504.401943,1.463314,76977.4784,1
19,0.396478252,0.00362776467,3.81e-06,0.00662823374,0.0284588693,0.564799261,405.855088,1.9020625,86789.0393,4
19,0.417409461,0.238159906,0.00195050855,0,0.105089928,0.235439687,509.637258,1.41936633,76551.9809,1
19,0.387822064,0.179014779,7.69e-06,2.73e-05,0.00869273842,0.424427726,435.937501,1.80249078,78025.4139,1
19,0.431946635,0.423348477,0.0117574309,0.000413527757,0.0918222521,0.0289542461,571.07348,1.06197002,77081.5279,3
19,0.370692754,0.385655712,0.0103290802,0.000683410379,0.0757754424,0.146534521,533.394552,1.26375974,71466.4813,3
19,0.334477026,0.00971211789,0.000167241835,0.0634505201,0.00658699998,0.585438853,391.074374,1.96811442,87589.7814,4
19,0.396020582,0.412005894,0,0.000730104846,0.0809528497,0.110290569,548.21894,1.21977804,71297.9331,3
19,0.206461265,0.0175212402,0,0.0185248479,0.00235411027,0.755138537,341.023168,2.17966834,66644.1467,5
19,0.114188387,0.0218468677,4.66e-06,0,0.00443589841,0.859519521,310.964624,2.40437844,46056.1937,2
19,0.148407889,0.000489986706,3.35e-05,0.000293850659,0.00424574295,0.846495626,321.13159,2.36032667,48583.7705,5
19,0.395996572,0.130459922,5.54e-05,0.0347914187,0.0990453765,0.339595955,470.208784,1.62767058,82817.0062,1
19,0.351919857,0.481929498,0.0399813229,0.00150856866,0.0846794303,0,567.126558,1.0096424,81452.0585,3
19,0.364912722,0.402672133,0.00268064404,0,0.0972993577,0.129754499,541.689871,1.25171344,70785.9906,3
19,0.423570945,0.105208764,5.92e-05,0.00465032314,0.161092163,0.305359338,485.661492,1.5223575,83984.9593,1
19,0.40890496,0.165636519,0.000372435501,0.00398570889,0.108546563,0.312181378,483.353126,1.57603639,83030.2977,1
19,0.378597623,0.443365979,0,0,0.123280734,0.0547556647,563.532276,1.13028025,73729.7837,3
19,0.256434982,0.000381768526,2.28e-06,0,0.00185552608,0.741323169,354.05541,2.13222082,70540.8536,5
19,0.382394061,0.171213917,0.00271798296,0.0249687059,0.0442578805,0.371729469,452.618192,1.71915583,80028.4234,1
19,0.415037865,0.0147529278,6.09e-06,0.00534182032,0.0188036891,0.546051514,409.976744,1.89040437,85020.6483,4
19,0.223770403,0.000540431577,0,0.000509371754,0.00448555298,0.770694241,344.306707,2.18541024,64582.4448,5
19,0.393504277,0.369713889,1.25e-05,0.00091971825,0.0961755248,0.139661508,541.42111,1.25907904,70433.8243,3
19,0.231438188,0.0104848935,4.96e-05,0.0616221879,0.00750385814,0.688851617,355.963583,2.09704955,78961.5591,5
19,0.42843326,0.419905038,0.0116617981,0.000410164198,0.0910753866,0.036852555,569.176022,1.07409084,76852.4694,3
19,0.0141745799,0.000499348038,3.56e-05,0.000233151914,0.00279459746,0.98222712,292.760645,2.70664666,66440.8837,2
19,0.126467287,0.00972786899,4.6e-05,0.0661167542,0.00696206871,0.790633932,320.491636,2.28426135,58433.0633,5
19,0.446266812,0.121413273,0.000353934287,0.00312660584,0.1502269,0.278258541,492.146311,1.46941553,82148.693,1
19,0.339319302,0.230364672,4.75e-05,0.0010365551,0.123103704,0.306080863,486.080494,1.57821784,80395.7189,1
19,0.366222254,0.374056003,0,0.00252105805,0.111215564,0.145985121,538.817016,1.27219812,70122.1643,3
19,0.163751791,0.00804612082,5.06e-06,0.00742478024,0.00446646317,0.816300723,326.286259,2.29529413,54179.01,5
19,0.463173754,0,0.0123515404,0.000513872562,0.116866266,0.394743027,446.508763,1.69574084,82356.4195,1
19,0.447196283,0.0783698696,2.83e-05,0.039027477,0.0865619871,0.348787841,463.371995,1.63487473,84113.614,1
19,0.220350191,0.000487607694,4.08e-06,0.0185408298,0.00564923911,0.754963968,345.512947,2.16882363,67372.9539,5
19,0.293843657,0.00055652521,0,0.0710503348,0.00268040544,0.631869077,376.63847,2.02685113,87116.1987,4
19,0.0926840764,0.000548783903,0,0,0.00225985919,0.90450728,306.153118,2.51436635,47296.9059,2
19,0.241980023,0.000551232511,2e-05,0.0344597955,0.00926569337,0.713703297,355.400037,2.10798853,75021.8242,5
19,0.365285724,0.365468385,0,0.00331280399,0.0965416596,0.169391428,530.187791,1.31950621,71129.2248,3
19,0.391039987,0.269740122,1.61e-05,0.000958502757,0.0641031699,0.274126115,492.957624,1.53066267,79677.2522,1
19,0.360844766,0.398183244,0.00265076089,0,0.107362441,0.128308028,542.755301,1.2462378,70630.4713,3
19,0.423299512,0.0600038472,6.29e-05,0.00655360278,0.0182978668,0.491719335,421.652206,1.85071821,80714.7438,4
19,0.0453175538,0.000569353326,0,0.000912406623,0.00234804009,0.950852646,296.765122,2.63308537,57998.4245,2
19,0.39186578,0.480948188,0.00119862879,0,0.087477789,0.0373109859,565.119118,1.11693029,75736.7076,3
19,0.0469555902,0.000425230841,5.8e-06,0,0.00552044678,0.947087126,297.06555,2.61865182,56941.2735,2
19,0.449826069,0.467722634,0.0040135133,0.000456872535,0.0329181779,0.0410492195,561.367374,1.10551843,76771.1761,3
19,0.424035431,0.147585141,0.00255942797,0.00141669817,0.0297905091,0.392053364,448.396969,1.74595618,80098.3985,1
19,0.156387345,0.000489770976,0,0,0.00492955269,0.838193331,323.564014,2.3383519,50069.7598,5
19,0.00904654717,0.000528304624,3.77e-05,0.00024667211,8.16e-05,0.990021594,292.386557,2.72853961,68211.3279,2
19,0.296998788,0.000785146987,0.000775257247,0.00118056359,0.00376263546,0.695722351,366.974652,2.06015263,78862.2843,4
19,0.434640582,0.433805863,0,0,0.077978563,0.0535749911,563.830541,1.12299852,74235.7919,3
19,0.370956479,0.0433386816,3.71e-06,0.00661905065,0.00594930597,0.573129054,398.481949,1.93359722,85911.813,4
19,0.292161552,0.00041863771,5.18e-05,0.0845905022,0.00808944195,0.614636357,379.585321,2.01131447,88028.8238,4
19,0.493905594,0.0887547588,7.92e-06,0,0.0533264483,0.363997361,455.156057,1.67013415,84465.0196,1
19,0.450889914,0.378794499,6.5e-05,0.000415597467,0.0231061787,0.146663853,531.674588,1.27247063,71860.3892,3
19,0.349516973,0.490881535,0.0308220087,0.00149826827,0.096459206,0,568.070595,1.018709,79881.6621,3
19,0.341953574,0.296208856,0.00122439225,0.000363851497,0.0542529433,0.304771991,476.106764,1.61295587,79104.4564,1
19,0.344160441,0.249345876,4.68e-05,0.0036705387,0.137451334,0.265278303,501.048418,1.48727449,79023.6916,1
19,0.119276407,0.000488764992,8.13e-06,0.0239977577,0.00288055689,0.853340259,314.290272,2.39987957,47052.6339,5
19,0.16207784,0.0108279481,5.13e-05,0.0735935882,0.00774937645,0.745648745,333.463487,2.19885904,67855.2165,5
19,0.237506886,0.0110602049,4.24e-05,6.09e-05,0.00267126518,0.748615912,348.675636,2.14913945,68612.6178,5
19,0,0.00107818919,1.47e-05,0.259154471,0.00518911408,0.734548799,303.749313,2.31407437,67755.7292,5
19,0.222788153,0.565967843,0.078865958,0.00366455193,0.00646250112,0.043385035,501.969383,1.31700854,82339.2694,3
19,0.182818069,0.000465695606,3.74e-05,0.0451119742,0.00899875353,0.762530647,336.926542,2.20204105,65184.0122,5
19,0.303596369,0.00460345206,1.11e-06,0.0730049142,0.0016133846,0.617179652,380.428693,2.01197401,87789.0354,4
19,0.391052882,0.00116936942,3.65e-06,0.0886535741,0.00192964095,0.517187224,410.406075,1.89931691,82747.746,4
19,0.421965965,0.39942635,0.025900294,0.000881370852,0.0872764621,0.0386492633,567.955069,1.02978573,79356.7644,3
19,0.366778452,0.450157786,0.00112189233,0,0.0818774429,0.0989425349,547.78587,1.21514753,72320.5853,3
20,0,0,0,0,0,1,287.420042,2.75155571,70339.5703,4
20,0.390690944,0.000170325029,8.76e-06,0.00131721022,0.00961851931,0.598185486,436.928893,1.95102641,89789.4597,5
20,0.415719049,0.378972265,2.82e-05,0.00173412256,0.203518064,0,638.092959,0.904658649,73162.8924,3
20,0.446720238,0.32191246,0.0096399893,0.00263872529,0.209448598,0,632.588241,0.826073002,74953.4907,3
20,0,0,0,0,0,1,287.420042,2.75155571,70339.5703,4
20,0.121166604,5.93e-05,5.79e-05,0,0,0.878658245,316.724386,2.43489601,45132.5393,4
20,0.183609746,0.0545427129,8.99e-05,0.000425179154,0.00148217234,0.759760391,347.291244,2.20935384,66586.916,2
20,0.0468113247,0,0.000327433214,0.000424907555,0.00621113416,0.945897767,294.764957,2.60424885,56584.477,4
20,0.370684375,0.00243072811,0.000347916427,0.000142801588,0.0358197896,0.590226472,443.84331,1.92256992,89492.5735,5
20,0.257889198,0.00373469688,0.00100297709,0.00227463577,0.0012791798,0.732816335,377.656246,2.14291558,74355.2545,2
20,0.29046454,0.002185077,0.000336882492,0.00462253972,0.00106419363,0.700989884,393.964387,2.09399558,79304.8474,5
20,0.356078866,0,7.05e-05,0.00220477579,0.0963842313,0.545191059,471.588488,1.82516838,87202.0059,5
20,0.11808667,0.0512155284,0.00285709873,0.0555116969,0.00893910293,0.760532804,319.149071,2.2250909,63813.9152,2
20,0.155029749,0.00940641673,0,0,0,0.835563834,330.785,2.33892721,49701.2331,2
20,0.101800744,0.0312157036,0,0.0163134052,0.00352196233,0.847148184,312.140367,2.37837583,46669.0621,4
20,0.287926992,0,0,0,0,0.712073008,392.081147,2.10848353,78256.1889,5
20,0.352872525,0.044262605,0.000688396329,0.000376125981,0.0718772091,0.529234742,466.103234,1.84116575,84805.628,5
20,0.13549568,0.0232186372,0.000286531867,0,0,0.840712619,322.6662,2.35792213,48273.4602,2
20,0.0156029153,0,0.000200561786,0.000783828348,0.00310826589,0.980103867,289.111481,2.69777385,65649.0412,4
20,0.382812805,0.00809473109,0.000132375139,0.000205714367,0.0418875459,0.566734453,452.907528,1.89299549,88771.0086,5
20,0.336559841,0.350677264,2.61e-05,0.00146042578,0.188322905,0.122927283,607.884564,1.11496374,72227.6665,3
20,0.358965648,0.207438913,0.000533079454,0.00407919016,0.143769808,0.284680282,561.171295,1.43432071,80366.5013,3
20,0.304007882,0.000132534813,6.81e-06,0.00102495923,0.0042153026,0.690605691,401.201673,2.07414232,80705.1567,5
20,0,0.000248079783,0,0,0.00533246106,0.994419459,287.6573,2.73260597,69100.6307,4
20,0.2477408,0.000475900329,0.000199580964,0.000360571035,0.00263910929,0.748384457,373.981993,2.16444716,71553.952,2
20,0.41466606,0,8.21e-05,0.00256753708,0.112242745,0.47035938,501.637988,1.72539516,83440.8142,1
20,0.00939322957,0,0,0,0.00155140334,0.989055367,288.531632,2.72201969,67811.5693,4
20,0.240827141,0,0,0.00233733791,0,0.756835521,370.195457,2.18118441,69722.4309,2
20,0.422883199,0.0232855573,0.000281752715,0.000430950504,0.101807313,0.451029475,503.919426,1.71368552,83213.4393,1
20,0.160913132,0.00923421318,0,0,0,0.829852655,333.333668,2.3263292,50934.9482,2
20,0.0195416093,0,3.62e-06,0.000800118635,0.00388355791,0.975767466,290.055626,2.68536798,64566.6488,4
20,0.274133632,0.00324324612,0.000623007051,0.00022372793,0.00111085185,0.720042528,385.621511,2.12173678,76734.4096,5
20,0.22113692,0,0,0,0,0.77886308,360.58073,2.21956078,64386.5843,2
20,0.120961242,0.00171999044,0.000384743352,0.00150364011,0.00729825953,0.867747381,317.611692,2.40377534,45262.019,4
20,0.195015683,0.000556485826,0.000441834089,0.00218781823,0.00252747127,0.798828874,348.495799,2.25690249,58891.3254,2
20,0.183643169,0.00081752186,0.000395993229,0.000693148983,0.00276035059,0.811293824,343.242605,2.28128432,55628.2062,2
20,0.0744498354,0.000644766498,5.59e-05,0.000363246118,0.00273700559,0.921693408,301.760614,2.54301251,50379.7765,4
20,0.452877454,0,7.7e-05,0.00240568747,0.127426538,0.417136399,518.308022,1.63563954,85629.9456,1
20,0.0641702208,0,0,0,0.00448836829,0.931341411,299.279083,2.56640904,52716.0988,4
20,0.137145464,0.00770984012,0.000539709763,0.0296061695,0.00367077663,0.82078833,325.039085,2.31314063,52270.6011,2
20,0.413914329,0.014043355,9.51e-05,0.00113194217,0.146856078,0.423864146,523.898792,1.63746037,84434.2716,1
20,0.351952489,0.0020884143,0.000139841493,0.00158614387,0.10482322,0.53927005,474.840482,1.8127372,86647.4095,5
20,0.0830620573,0.000898744868,0.000326929853,0.00229876511,0.0054978397,0.907588733,304.282139,2.50479958,47529.9251,4
20,0.409097085,0.00722406324,0.000118136892,0.000183587766,0.0373821288,0.545876861,458.375333,1.872257,87462.5634,5
20,0.387055278,0.417239527,0.000168287211,0.00278387697,0.192584744,0,634.758812,0.934801593,73079.6671,3
20,0.21352157,0.0122532181,0,0,0,0.774225212,357.892185,2.21688114,65059.4619,2
20,0.052428589,0,0.00020327778,0.000910038546,0.00441707922,0.941837738,296.063672,2.59497605,55481.7208,4
20,0.0260759545,0,7.07e-05,0.0010676632,0.00518214635,0.967532803,291.082876,2.66259157,62447.9074,4
20,0.311632338,0.000131392368,6.76e-06,0.00101612412,0.00417896685,0.683027666,404.548166,2.06349114,81505.8841,5
20,0.362152044,0.126609854,0.000707092037,0.0211487309,0.102071918,0.38660327,515.574614,1.6494557,82703.2045,1
20,0.0348254098,0,6.36e-05,0.000413671848,0.00311695598,0.961516712,292.474826,2.6482769,60841.8684,4
20,0.177197804,0.000141755602,0.000420682738,0.00029498584,0.0028862621,0.818637827,340.217686,2.29592881,53778.705,2
20,0.350168973,0.00015795858,7.18e-05,1.96e-05,0.0092055999,0.640304354,422.528266,2.00247903,86212.0533,5
20,0.469164341,0.00490155995,0.000623012876,0.000847722745,0.102977817,0.420862534,507.544483,1.65974855,85436.3067,1
20,0.186360074,0.05552122,6.66e-05,0.000432806952,0.00150876281,0.756044,348.778168,2.20319345,67375.3968,2
20,0.369652844,0.00316437739,0.000111821521,0.000173773516,0.0973012637,0.529484098,478.202023,1.80758458,86057.5648,5
20,0.342079367,0.0317901961,0.000122484709,0.000206601394,0.134376277,0.491302588,494.419463,1.74545912,82924.5006,1
20,0.114843766,0.00816052529,0.000571258949,0.0378131191,0.00388535496,0.834154717,316.542047,2.34445785,49097.7115,2
20,0.39392497,0.387443473,0.0117000909,0.000641269652,0.194590106,0,631.167276,0.87804513,75499.4379,3
20,0.28981386,0.000130732845,5.94e-05,0.0350332768,0.007618923,0.667284407,400.043678,2.05101295,81793.7966,5
20,0.403674734,0.24799472,0.00011880202,0.000513084646,0.181052429,0.166527429,605.575493,1.14503964,73855.4089,3
20,0.358057802,0.0956578556,8.71e-05,0.000787431292,0.155566432,0.389756235,532.586708,1.60302894,83306.6348,1
20,0.0389350439,0,0,0,0.00471428258,0.956350674,293.50746,2.63285698,59448.968,4
20,0.205913997,0,0,0,0,0.794086003,353.374559,2.24829503,60372.17,2
20,0.399571679,0.135665862,0.001461695,0,0.208470049,0.25336902,581.625146,1.27390036,80496.5764,3
20,0.364094755,0.000158730195,7.21e-05,0.00268977697,0.0754483389,0.557464157,463.293956,1.85503561,88173.8526,5
20,0.388603592,0.0104629028,0.000371960849,0.000506092393,0.0304486233,0.569234868,448.841868,1.90546456,88835.4765,5
20,0.356038069,0.148873494,0.000198409064,0.000367905789,0.156478715,0.337844997,548.509998,1.52089532,81685.9523,1
20,0.060636758,0.000466183294,6.19e-05,0.000402409352,0.00303209474,0.935338769,298.111277,2.57880704,53748.8303,4
20,0.164783047,0.0028278325,0.00198451277,0.00438602146,0.00406894546,0.819965128,332.758813,2.30215041,53022.599,2
20,0.0769400081,0,6.68e-05,0.000737003205,0.0165791018,0.90561035,304.475386,2.48837328,47178.7844,4
20,0.187759001,0.000150204403,0.000445755923,0.00220723787,0.00307256008,0.805919485,345.231162,2.27034281,57008.0515,2
20,0.213542703,0.00089910623,5.18e-05,0.000336688628,0.00253689884,0.782581034,357.778311,2.22493745,63300.3669,2
